Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT
"2625.0,0.0,160000.0,420000.0,33492.0,0.0"
"1010.0,0.0,160000.0,161600.0,79568.0,0.0"
"3170.0,0.0,160000.0,507200.0,10000.0,0.0"
"4220.0,0.0,160000.0,675200.0,44368.0,0.0"
"2215.0,0.0,160000.0,354400.0,37180.0,0.0"
"570.0,0.0,160000.0,91200.0,10000.0,0.0"
"1055.0,0.0,160000.0,168800.0,10000.0,0.0"
"7615.0,0.0,243000.0,3700890.0,108828.0,0.0"
"6170.0,0.0,243000.0,2998620.0,13635.0,0.0"
"425.0,0.0,243000.0,103275.0,30380.0,0.0"
"1565.0,0.0,243000.0,380295.0,29160.0,0.0"
"5205.0,0.0,243000.0,2529630.0,47960.0,0.0"
"2255.0,0.0,243000.0,547965.0,75621.0,0.0"
"5425.0,0.0,243000.0,2636550.0,27686.0,0.0"
"1250.0,0.0,243000.0,303750.0,10000.0,0.0"
"2810.0,0.0,14000.0,35406.0,10000.0,0.0"
"1300.0,0.0,36000.0,46800.0,20196.0,0.0"
"700.0,0.0,36000.0,25200.0,14400.0,0.0"
"820.0,0.0,48000.0,35424.0,26888.0,0.0"
"810.0,0.0,48000.0,38880.0,10764.0,0.0"
"810.0,0.0,48000.0,34992.0,71495.0,0.0"
"910.0,0.0,48000.0,43680.0,102600.0,0.0"
"3000.0,0.0,48000.0,129600.0,24158.0,0.0"
"3180.0,0.0,48000.0,137376.0,23360.0,0.0"
"1200.0,0.0,48000.0,51840.0,56000.0,0.0"
"920.0,0.0,48000.0,44160.0,10000.0,0.0"
"800.0,0.0,36000.0,28800.0,36548.0,11853.0"
"1850.0,0.0,48000.0,88800.0,36548.0,11853.0"
"400.0,0.0,36000.0,10000.0,30628.0,9933.0"
"663.0,0.0,48000.0,28642.0,42687.0,13844.0"
"42.0,35.0,64000.0,19344.0,61512.0,0.0"
"42.0,35.0,64000.0,56843.0,15930.0,0.0"
"960.0,0.0,20000.0,19200.0,59920.0,0.0"
"990.0,0.0,14000.0,12474.0,10000.0,0.0"
"4000.0,0.0,14000.0,56000.0,10800.0,0.0"
"800.0,0.0,27000.0,19440.0,41072.0,0.0"
"2440.0,24.0,27000.0,65412.0,14418.0,0.0"
"100.0,0.0,10000.0,10000.0,21222.0,0.0"
"100.0,0.0,10000.0,10000.0,10611.0,0.0"
"100.0,60.0,14000.0,63400.0,40176.0,0.0"
"6860.0,0.0,160000.0,1975680.0,19980.0,0.0"
"1540.0,0.0,82000.0,126280.0,25191.0,0.0"
"420.0,0.0,48000.0,18144.0,10000.0,0.0"
"28.0,28.0,243000.0,39252.0,10000.0,0.0"
"288.0,0.0,48000.0,12442.0,79360.0,0.0"
"606.0,0.0,103000.0,62418.0,10000.0,0.0"
"400.0,0.0,27000.0,10800.0,10000.0,0.0"
"400.0,0.0,36000.0,14400.0,10000.0,0.0"
"300.0,0.0,36000.0,10000.0,14400.0,0.0"
"300.0,0.0,36000.0,10000.0,15390.0,0.0"
"400.0,0.0,27000.0,10800.0,14661.0,0.0"
"650.0,0.0,27000.0,15795.0,10000.0,0.0"
"300.0,0.0,36000.0,10000.0,22950.0,0.0"
"281.0,0.0,20000.0,10000.0,32454.0,0.0"
"3097.0,0.0,20000.0,61940.0,21600.0,0.0"
"325.0,0.0,20000.0,10000.0,54000.0,0.0"
"839.0,0.0,20000.0,16780.0,11016.0,0.0"
"221.0,0.0,20000.0,10000.0,10000.0,0.0"
"58.0,10.0,335000.0,27760.0,10000.0,0.0"
"56.0,50.0,160000.0,67284.0,10000.0,0.0"
"130.0,0.0,103000.0,13390.0,25490.0,0.0"
"54.0,24.0,128000.0,29966.0,16200.0,0.0"
"196.0,0.0,128000.0,22579.0,59191.0,0.0"
"50.0,0.0,160000.0,10000.0,10000.0,0.0"
"103.0,0.0,160000.0,14832.0,20552.0,0.0"
"2160.0,0.0,48000.0,103680.0,18800.0,0.0"
"200.0,0.0,36000.0,10000.0,22930.0,0.0"
"800.0,35.0,36000.0,60800.0,10000.0,0.0"
"400.0,35.0,36000.0,46400.0,10000.0,0.0"
"400.0,0.0,48000.0,19200.0,10000.0,0.0"
"600.0,0.0,48000.0,25920.0,14000.0,0.0"
"1600.0,0.0,48000.0,69120.0,10000.0,0.0"
"152.0,0.0,48000.0,10000.0,10000.0,0.0"
"300.0,0.0,36000.0,10800.0,10000.0,0.0"
"200.0,35.0,36000.0,23404.0,28200.0,0.0"
"151.0,0.0,48000.0,10000.0,65530.0,0.0"
"151.0,0.0,48000.0,10000.0,10000.0,0.0"
"151.0,0.0,48000.0,10000.0,126750.0,0.0"
"750.0,0.0,36000.0,15300.0,10000.0,0.0"
"574.0,0.0,36000.0,20664.0,10000.0,0.0"
"380.0,0.0,36000.0,10000.0,10000.0,0.0"
"614.0,0.0,27000.0,10000.0,10000.0,0.0"
"307.0,0.0,27000.0,10000.0,10000.0,0.0"
"483.0,0.0,36000.0,10000.0,10000.0,0.0"
"400.0,54.0,36000.0,77638.0,10000.0,0.0"
"1712.0,51.0,36000.0,128948.0,10000.0,0.0"
"600.0,35.0,36000.0,48240.0,11850.0,0.0"
"400.0,0.0,36000.0,14400.0,10000.0,0.0"
"316.0,35.0,36000.0,30181.0,10000.0,0.0"
"174.0,91.0,64000.0,167939.0,93940.0,0.0"
"854.0,25.0,48000.0,51567.0,10000.0,0.0"
"906.0,0.0,200000.0,163080.0,10000.0,0.0"
"1000.0,0.0,48000.0,48000.0,10000.0,0.0"
"500.0,0.0,36000.0,16200.0,100650.0,0.0"
"1200.0,0.0,48000.0,51840.0,21000.0,0.0"
"820.0,0.0,27000.0,22140.0,14000.0,0.0"
"400.0,0.0,27000.0,10800.0,10000.0,0.0"
"550.0,0.0,27000.0,13365.0,28000.0,0.0"
"458.0,0.0,27000.0,11129.0,37200.0,0.0"
"458.0,0.0,27000.0,11129.0,11480.0,0.0"
"450.0,0.0,27000.0,12150.0,16250.0,0.0"
"150.0,0.0,27000.0,10000.0,10000.0,0.0"
"300.0,0.0,27000.0,10000.0,51650.0,0.0"
"150.0,0.0,27000.0,10000.0,10000.0,0.0"
"150.0,0.0,27000.0,10000.0,10000.0,0.0"
"225.0,0.0,27000.0,10000.0,10000.0,0.0"
"315.0,0.0,27000.0,10000.0,10000.0,0.0"
"465.0,0.0,27000.0,11299.0,10000.0,0.0"
"675.0,0.0,27000.0,16402.0,10000.0,0.0"
"60.0,60.0,1147000.0,78492.0,4423.0,1434.0"
"800.0,42.0,36000.0,48029.0,33264.0,3564.0"
"1172.0,0.0,36000.0,37973.0,4423.0,1434.0"
"1000.0,0.0,36000.0,32400.0,4423.0,1434.0"
"1200.0,0.0,36000.0,38880.0,4423.0,1434.0"
"60.0,21.0,1274000.0,54984.0,6995.0,2268.0"
"2103.0,0.0,335000.0,634054.0,1602671.0,61641.0"
"220.0,75.0,103000.0,92394.0,70387.0,2707.0"
"420.0,85.0,614000.0,314892.0,19169.0,737.0"
"60.0,29.0,1274000.0,60744.0,10400.0,400.0"
"60.0,29.0,1274000.0,60744.0,3045.0,987.0"
"2185.0,0.0,614000.0,2683180.0,3045.0,987.0"
"80.0,36.0,2352000.0,244148.0,3045.0,987.0"
"81.0,36.0,1573000.0,119211.0,4351.0,1411.0"
"60.0,21.0,2176000.0,94744.0,4351.0,1411.0"
"72.0,36.0,2176000.0,123417.0,4351.0,1411.0"
"60.0,29.0,1274000.0,60744.0,4731.0,1534.0"
"360.0,0.0,3745000.0,1752660.0,7832.0,2540.0"
"85.0,40.0,128000.0,10000.0,10442.0,3386.0"
"126.0,80.0,464000.0,152770.0,10442.0,3386.0"
"400.0,0.0,36000.0,12960.0,22408.0,7267.0"
"20482.0,0.0,48000.0,875822.0,20288.0,5147.0"
"70.0,0.0,285000.0,17955.0,46051.0,1771.0"
"26.0,26.0,394000.0,35694.0,12579.0,483.0"
"250.0,0.0,14000.0,10000.0,84389.0,3245.0"
"450.0,0.0,10000.0,10000.0,25159.0,967.0"
"100.0,20.0,36000.0,10000.0,164062.0,6310.0"
"200.0,0.0,27000.0,10000.0,108501.0,4173.0"
"260.0,120.0,128000.0,184680.0,119134.0,4582.0"
"4100.0,0.0,10000.0,36900.0,19890.0,765.0"
"1470.0,0.0,20000.0,26460.0,40435.0,1555.0"
"88.0,35.0,394000.0,48129.0,53913.0,2073.0"
"95.0,29.0,2176000.0,150488.0,214024.0,4196.0"
"360.0,0.0,4155000.0,1944540.0,74005.0,1451.0"
"354.0,0.0,4155000.0,1912131.0,88614.0,1737.0"
"462.0,0.0,4155000.0,3839220.0,107552.0,2108.0"
"638.0,0.0,4155000.0,3446157.0,27271.0,534.0"
"648.0,0.0,4155000.0,3500172.0,43366.0,850.0"
"722.0,0.0,4155000.0,3899883.0,28435.0,557.0"
"505.0,0.0,4155000.0,2727757.0,10200.0,200.0"
"669.0,0.0,4155000.0,3613603.0,10200.0,200.0"
"701.0,0.0,4155000.0,3786451.0,10200.0,200.0"
"738.0,0.0,4155000.0,3986307.0,27701.0,543.0"
"443.0,0.0,4155000.0,2392864.0,30585.0,599.0"
"357.0,0.0,4155000.0,1928335.0,17176.0,336.0"
"108.0,0.0,702000.0,45490.0,16582.0,325.0"
"108.0,0.0,702000.0,45490.0,10200.0,200.0"
"108.0,0.0,702000.0,45490.0,28553.0,559.0"
"126.0,0.0,702000.0,53071.0,22282.0,436.0"
"108.0,0.0,702000.0,45490.0,46225.0,906.0"
"108.0,0.0,702000.0,45490.0,75126.0,1473.0"
"108.0,36.0,702000.0,78235.0,454336.0,8908.0"
"72.0,36.0,702000.0,63072.0,196635.0,3855.0"
"121.0,0.0,702000.0,50965.0,165406.0,3243.0"
"114.0,0.0,702000.0,48017.0,14089.0,4569.0"
"60.0,31.0,702000.0,53470.0,14089.0,4569.0"
"60.0,31.0,702000.0,47470.0,14089.0,4569.0"
"60.0,31.0,702000.0,53470.0,14089.0,4569.0"
"95.0,0.0,702000.0,40014.0,14089.0,4569.0"
"60.0,31.0,702000.0,53470.0,15643.0,5073.0"
"72.0,36.0,702000.0,57072.0,15643.0,5073.0"
"72.0,36.0,702000.0,57072.0,26636.0,522.0"
"147.0,0.0,702000.0,61916.0,17178.0,337.0"
"60.0,31.0,702000.0,53366.0,131168.0,2572.0"
"60.0,31.0,702000.0,53366.0,34361.0,674.0"
"60.0,31.0,702000.0,53366.0,2140661.0,41974.0"
"60.0,31.0,702000.0,53366.0,168897.0,54777.0"
"60.0,31.0,702000.0,53366.0,180157.0,58429.0"
"60.0,31.0,702000.0,53366.0,483234.0,156724.0"
"72.0,36.0,702000.0,63072.0,457114.0,130604.0"
"72.0,36.0,702000.0,63072.0,492998.0,36518.0"
"72.0,36.0,702000.0,63072.0,456480.0,0.0"
"72.0,36.0,702000.0,63072.0,103434.0,33546.0"
"72.0,36.0,702000.0,63072.0,58181.0,18869.0"
"72.0,36.0,702000.0,63072.0,58181.0,18869.0"
"72.0,36.0,702000.0,63072.0,58181.0,18869.0"
"114.0,36.0,702000.0,80762.0,56845.0,0.0"
"102.0,36.0,702000.0,69708.0,604313.0,195993.0"
"114.0,36.0,702000.0,80762.0,2960.0,960.0"
"72.0,36.0,702000.0,63072.0,3269.0,1060.0"
"72.0,36.0,702000.0,63072.0,3596.0,1166.0"
"72.0,36.0,702000.0,63072.0,4047.0,1312.0"
"72.0,36.0,702000.0,63072.0,5999.0,1945.0"
"107.0,36.0,702000.0,77814.0,5999.0,1945.0"
"72.0,36.0,702000.0,63072.0,5999.0,1945.0"
"108.0,36.0,702000.0,72235.0,5999.0,1945.0"
"72.0,36.0,702000.0,63072.0,5999.0,1945.0"
"72.0,36.0,702000.0,63072.0,5999.0,1945.0"
"72.0,36.0,702000.0,63072.0,5999.0,1945.0"
"72.0,36.0,702000.0,63072.0,11748.0,3810.0"
"72.0,36.0,702000.0,63072.0,10795.0,2857.0"
"96.0,96.0,702000.0,121757.0,1218217.0,395097.0"
"87.0,22.0,702000.0,50656.0,1376725.0,446505.0"
"87.0,22.0,702000.0,56656.0,1370805.0,444585.0"
"60.0,22.0,702000.0,45283.0,3043087.0,986947.0"
"72.0,36.0,702000.0,63072.0,3394291.0,1100851.0"
"60.0,22.0,702000.0,45283.0,3394291.0,1100851.0"
"72.0,36.0,702000.0,63072.0,3394291.0,1100851.0"
"60.0,22.0,702000.0,45283.0,3119078.0,825638.0"
"60.0,22.0,702000.0,39283.0,3158748.0,178797.0"
"60.0,22.0,702000.0,45283.0,37393.0,12127.0"
"87.0,22.0,702000.0,56656.0,35372.0,10106.0"
"73.0,36.0,702000.0,63493.0,47441.0,3514.0"
"72.0,36.0,702000.0,63072.0,43927.0,0.0"
"72.0,36.0,702000.0,63072.0,11780.0,3820.0"
"60.0,22.0,702000.0,45283.0,11780.0,3820.0"
"60.0,22.0,702000.0,45283.0,17996.0,5836.0"
"60.0,22.0,702000.0,45283.0,15554.0,5044.0"
"72.0,36.0,702000.0,63072.0,17110.0,5549.0"
"72.0,36.0,702000.0,57072.0,26743.0,8673.0"
"72.0,36.0,702000.0,57072.0,30887.0,10017.0"
"72.0,36.0,702000.0,63072.0,38043.0,0.0"
"72.0,36.0,702000.0,63072.0,18044.0,5852.0"
"72.0,36.0,702000.0,63072.0,17068.0,4876.0"
"72.0,36.0,702000.0,63072.0,15800.0,1170.0"
"72.0,36.0,702000.0,63072.0,14630.0,0.0"
"72.0,36.0,702000.0,63072.0,409500.0,0.0"
"72.0,36.0,702000.0,63072.0,139922.0,0.0"
"72.0,36.0,702000.0,63072.0,20160.0,0.0"
"72.0,36.0,702000.0,57072.0,77414.0,0.0"
"72.0,36.0,702000.0,63072.0,2924850.0,0.0"
"97.0,36.0,702000.0,67602.0,29600.0,9600.0"
"72.0,36.0,702000.0,63072.0,39960.0,12960.0"
"72.0,36.0,702000.0,63072.0,39960.0,12960.0"
"60.0,31.0,702000.0,53366.0,39960.0,12960.0"
"60.0,22.0,702000.0,45283.0,8339.0,2704.0"
"60.0,22.0,702000.0,39283.0,8339.0,2704.0"
"72.0,36.0,702000.0,63072.0,11914.0,3864.0"
"210.0,110.0,3745000.0,635752.0,13189.0,4277.0"
"126.0,0.0,464000.0,58464.0,13189.0,4277.0"
"84.0,36.0,702000.0,68974.0,17020.0,5520.0"
"99.0,36.0,702000.0,75292.0,24338.0,7893.0"
"60.0,36.0,702000.0,58865.0,24338.0,7893.0"
"60.0,36.0,702000.0,58865.0,24338.0,7893.0"
"60.0,36.0,702000.0,58865.0,47656.0,15456.0"
"60.0,36.0,702000.0,58865.0,47656.0,15456.0"
"60.0,36.0,702000.0,58865.0,2960.0,960.0"
"60.0,36.0,702000.0,58865.0,2960.0,960.0"
"61.0,36.0,702000.0,59286.0,3059.0,992.0"
"61.0,36.0,702000.0,59286.0,8631.0,2799.0"
"280.0,0.0,285000.0,71820.0,14722.0,4354.0"
"56.0,56.0,335000.0,62968.0,16518.0,1501.0"
"75.0,35.0,82000.0,53289.0,15017.0,0.0"
"1080.0,0.0,36000.0,34992.0,113239.0,0.0"
"1140.0,0.0,36000.0,36936.0,7459.0,2419.0"
"1200.0,0.0,36000.0,38880.0,13426.0,4354.0"
"1676.0,0.0,27000.0,40727.0,25696.0,2336.0"
"160.0,0.0,82000.0,11808.0,23360.0,0.0"
"3454.0,0.0,10000.0,31086.0,23413.0,0.0"
"1440.0,0.0,20000.0,25920.0,9945.0,3225.0"
"312.0,0.0,36000.0,10109.0,9945.0,3225.0"
"6830.0,0.0,200000.0,2458800.0,9945.0,3225.0"
"406.0,0.0,160000.0,58464.0,12364.0,3404.0"
"1565.0,0.0,27000.0,38029.0,13756.0,778.0"
"1068.0,0.0,36000.0,34603.0,12978.0,0.0"
"4870.0,0.0,36000.0,157788.0,141625.0,45932.0"
"600.0,0.0,36000.0,19440.0,379880.0,123204.0"
"300.0,0.0,27000.0,10000.0,359346.0,102670.0"
"400.0,0.0,48000.0,17280.0,387555.0,28707.0"
"400.0,0.0,48000.0,17280.0,358848.0,0.0"
"1200.0,0.0,48000.0,51840.0,122662.0,39782.0"
"400.0,0.0,48000.0,17280.0,68997.0,22377.0"
"1120.0,0.0,48000.0,48384.0,68997.0,22377.0"
"500.0,0.0,48000.0,21600.0,68997.0,22377.0"
"780.0,0.0,48000.0,33696.0,73597.0,23869.0"
"750.0,0.0,48000.0,32400.0,197409.0,64024.0"
"3150.0,0.0,48000.0,136080.0,186739.0,53354.0"
"970.0,0.0,48000.0,41904.0,201398.0,14918.0"
"1870.0,0.0,27000.0,45441.0,186480.0,0.0"
"1500.0,0.0,48000.0,64800.0,124083.0,40243.0"
"960.0,0.0,48000.0,41472.0,69796.0,22636.0"
"1550.0,0.0,48000.0,66960.0,10000.0,0.0"
"1300.0,0.0,48000.0,56160.0,194000.0,0.0"
"800.0,0.0,48000.0,34560.0,272628.0,29210.0"
"700.0,0.0,48000.0,30240.0,243418.0,0.0"
"960.0,0.0,48000.0,41472.0,51660.0,0.0"
"800.0,0.0,36000.0,25920.0,1908648.0,0.0"
"200.0,35.0,82000.0,40684.0,449615.0,0.0"
"200.0,35.0,82000.0,40684.0,366935.0,0.0"
"200.0,0.0,27000.0,10000.0,78677116.0,0.0"
"400.0,0.0,36000.0,12960.0,320400.0,0.0"
"600.0,0.0,36000.0,19440.0,358848.0,38448.0"
"400.0,0.0,36000.0,12960.0,10000.0,0.0"
"400.0,0.0,36000.0,12960.0,10000.0,0.0"
"600.0,0.0,36000.0,19440.0,10000.0,0.0"
"400.0,0.0,36000.0,12960.0,1276518.0,0.0"
"100.0,0.0,48000.0,10000.0,3108.0,1008.0"
"360.0,35.0,82000.0,43492.0,3108.0,1008.0"
"250.0,0.0,82000.0,18450.0,3441.0,1116.0"
"280.0,0.0,36000.0,10000.0,3441.0,1116.0"
"832.0,0.0,36000.0,26957.0,4440.0,1440.0"
"832.0,0.0,36000.0,26957.0,6349.0,2059.0"
"236.0,0.0,36000.0,10000.0,6349.0,2059.0"
"236.0,0.0,36000.0,10000.0,6349.0,2059.0"
"236.0,0.0,36000.0,10000.0,6349.0,2059.0"
"400.0,35.0,48000.0,46080.0,6349.0,2059.0"
"400.0,35.0,48000.0,46080.0,12432.0,4032.0"
"735.0,0.0,36000.0,23814.0,3019.0,979.0"
"735.0,0.0,36000.0,23814.0,3019.0,979.0"
"735.0,0.0,36000.0,23814.0,6216.0,2016.0"
"420.0,0.0,27000.0,10206.0,6882.0,2232.0"
"1600.0,0.0,36000.0,51840.0,6882.0,2232.0"
"455.0,0.0,27000.0,11056.0,8880.0,2880.0"
"325.0,0.0,27000.0,10000.0,12698.0,4118.0"
"1000.0,0.0,464000.0,417600.0,12698.0,4118.0"
"140.0,0.0,103000.0,12978.0,1509.0,489.0"
"800.0,0.0,27000.0,19440.0,2960.0,960.0"
"1000.0,0.0,27000.0,24300.0,3108.0,1008.0"
"448.0,0.0,48000.0,19354.0,3108.0,1008.0"
"500.0,0.0,243000.0,109350.0,3441.0,1116.0"
"160.0,24.0,48000.0,37505.0,3441.0,1116.0"
"151.0,100.0,335000.0,172966.0,4440.0,1440.0"
"480.0,0.0,36000.0,15552.0,6349.0,2059.0"
"1199.0,0.0,14000.0,15107.0,6349.0,2059.0"
"200.0,0.0,36000.0,10000.0,12432.0,4032.0"
"200.0,0.0,14000.0,10000.0,15163.0,583.0"
"98.0,35.0,128000.0,32782.0,7400.0,2400.0"
"210.0,0.0,128000.0,24192.0,7400.0,2400.0"
"400.0,0.0,36000.0,12960.0,10582.0,3432.0"
"210.0,48.0,82000.0,71989.0,10582.0,3432.0"
"84.0,0.0,103000.0,10000.0,10582.0,3432.0"
"280.0,0.0,243000.0,61236.0,11635.0,3773.0"
"224.0,0.0,243000.0,48989.0,11635.0,3773.0"
"840.0,0.0,103000.0,77868.0,20720.0,6720.0"
"280.0,0.0,160000.0,40320.0,29600.0,9600.0"
"70.0,0.0,243000.0,15309.0,29600.0,9600.0"
"500.0,0.0,243000.0,109350.0,29600.0,9600.0"
"2450.0,0.0,243000.0,535815.0,29600.0,9600.0"
"126.0,40.0,160000.0,52344.0,29600.0,9600.0"
"27.0,27.0,82000.0,29831.0,116379.0,0.0"
"78.0,50.0,82000.0,64976.0,113473.0,0.0"
"305.0,30.0,103000.0,60205.0,51912.0,0.0"
"150.0,0.0,36000.0,10000.0,10000.0,0.0"
"210.0,0.0,128000.0,24192.0,19008.0,0.0"
"210.0,0.0,128000.0,24192.0,18668.0,0.0"
"168.0,0.0,128000.0,19354.0,76545.0,0.0"
"273.0,0.0,128000.0,31450.0,306180.0,0.0"
"210.0,105.0,128000.0,188410.0,84568.0,0.0"
"168.0,0.0,128000.0,19354.0,91854.0,0.0"
"140.0,60.0,128000.0,106110.0,155106.0,0.0"
"364.0,0.0,128000.0,46592.0,144056.0,0.0"
"3080.0,0.0,20000.0,61600.0,90918.0,0.0"
"60.0,0.0,285000.0,15390.0,120888.0,0.0"
"770.0,0.0,285000.0,197505.0,136354.0,0.0"
"195.0,35.0,285000.0,71509.0,10000.0,0.0"
"155.0,140.0,285000.0,261715.0,55890.0,0.0"
"84.0,48.0,285000.0,64386.0,21168.0,0.0"
"75.0,0.0,128000.0,10000.0,81768.0,8760.0"
"168.0,70.0,285000.0,109692.0,92828.0,0.0"
"70.0,0.0,128000.0,10000.0,174788.0,56688.0"
"70.0,47.0,128000.0,76600.0,1656229.0,0.0"
"70.0,50.0,128000.0,53064.0,104630.0,0.0"
"112.0,60.0,1274000.0,122813.0,131220.0,0.0"
"90.0,40.0,3745000.0,251998.0,74196.0,5496.0"
"112.0,112.0,3745000.0,426296.0,10800.0,800.0"
"143.0,73.0,3745000.0,445988.0,227037.0,4451.0"
"180.0,70.0,3745000.0,531765.0,95957.0,1881.0"
"120.0,60.0,3745000.0,357097.0,20196.0,396.0"
"120.0,60.0,3745000.0,357097.0,100640.0,32640.0"
"120.0,60.0,3745000.0,357097.0,83176.0,26976.0"
"120.0,60.0,3745000.0,357097.0,12461.0,4041.0"
"147.0,60.0,3745000.0,422822.0,23354.0,7574.0"
"146.0,60.0,3745000.0,420387.0,21504.0,6974.0"
"90.0,65.0,394000.0,111600.0,62760.0,1230.0"
"56.0,40.0,394000.0,63058.0,316842.0,6212.0"
"35.0,30.0,160000.0,28440.0,177202.0,13126.0"
"256.0,0.0,160000.0,36864.0,7400.0,2400.0"
"70.0,60.0,335000.0,76905.0,88800.0,28800.0"
"492.0,50.0,394000.0,233683.0,7400.0,2400.0"
"140.0,0.0,103000.0,12978.0,106524.0,2088.0"
"1190.0,100.0,103000.0,237753.0,66096.0,1296.0"
"101.0,40.0,128000.0,63568.0,5467.0,1387.0"
"72.0,40.0,5625000.0,296166.0,10281.0,201.0"
"102.0,128.0,5625000.0,525443.0,10720.0,2720.0"
"102.0,128.0,5625000.0,518943.0,24786.0,486.0"
"102.0,128.0,5625000.0,525443.0,15705.0,5093.0"
"102.0,128.0,5625000.0,518943.0,29207.0,9472.0"
"102.0,127.0,5625000.0,524252.0,29207.0,9472.0"
"230.0,339.0,5625000.0,2825712.0,31333.0,10162.0"
"105.0,127.0,5625000.0,535220.0,31333.0,10162.0"
"105.0,127.0,5625000.0,535220.0,106885.0,34665.0"
"105.0,127.0,5625000.0,528720.0,92694.0,23519.0"
"105.0,127.0,5625000.0,528720.0,95080.0,1864.0"
"105.0,127.0,5625000.0,528720.0,40045.0,785.0"
"105.0,127.0,5625000.0,535220.0,2797.0,907.0"
"105.0,127.0,5625000.0,528720.0,2960.0,960.0"
"84.0,49.0,5625000.0,370695.0,2960.0,960.0"
"560.0,332.0,5625000.0,5031520.0,2960.0,960.0"
"560.0,332.0,5625000.0,5031520.0,4972.0,1612.0"
"560.0,332.0,5625000.0,5031520.0,6630.0,2150.0"
"958.0,346.0,5625000.0,5188258.0,8495.0,2755.0"
"560.0,332.0,5625000.0,5031520.0,7691.0,1951.0"
"1000.0,346.0,5625000.0,8289060.0,10400.0,400.0"
"560.0,220.0,5625000.0,4606238.0,15921.0,612.0"
"960.0,346.0,5625000.0,7996560.0,96148.0,31183.0"
"1000.0,346.0,5625000.0,8289060.0,112665.0,36540.0"
"560.0,220.0,5625000.0,4606238.0,101695.0,0.0"
"560.0,220.0,5625000.0,4711200.0,174523.0,0.0"
"559.0,220.0,5625000.0,4703887.0,141752.0,0.0"
"560.0,220.0,5625000.0,4606238.0,38187.0,0.0"
"559.0,220.0,5625000.0,4703887.0,312260.0,101273.0"
"560.0,220.0,5625000.0,4606238.0,412249.0,0.0"
"560.0,220.0,5625000.0,4606238.0,79326.0,7211.0"
"560.0,220.0,5625000.0,4606238.0,32684.0,2971.0"
"560.0,332.0,5625000.0,5031520.0,291456.0,26496.0"
"560.0,220.0,5625000.0,4606238.0,129888.0,11808.0"
"560.0,332.0,5625000.0,5031520.0,134976.0,43776.0"
"560.0,220.0,5625000.0,4606238.0,134976.0,43776.0"
"560.0,332.0,5625000.0,5031520.0,134407.0,43591.0"
"560.0,332.0,5625000.0,5044520.0,134407.0,43591.0"
"560.0,332.0,5625000.0,5044520.0,134407.0,43591.0"
"560.0,220.0,5625000.0,4606238.0,78481.0,25453.0"
"1130.0,349.0,5625000.0,9248265.0,78481.0,25453.0"
"560.0,220.0,5625000.0,4606238.0,104641.0,33937.0"
"560.0,332.0,5625000.0,5031520.0,104641.0,33937.0"
"860.0,343.0,5625000.0,7256730.0,104641.0,33937.0"
"560.0,332.0,5625000.0,5044520.0,113362.0,36766.0"
"560.0,220.0,5625000.0,4606238.0,529749.0,171810.0"
"560.0,332.0,5625000.0,5031520.0,160266.0,51978.0"
"560.0,0.0,103000.0,51912.0,213688.0,69304.0"
"715.0,0.0,128000.0,82368.0,213688.0,69304.0"
"1900.0,0.0,335000.0,572850.0,213688.0,69304.0"
"70.0,20.0,243000.0,33597.0,458539.0,148715.0"
"140.0,20.0,243000.0,48906.0,102084.0,33108.0"
"140.0,20.0,243000.0,48906.0,102084.0,33108.0"
"98.0,0.0,243000.0,21433.0,102084.0,33108.0"
"56.0,20.0,243000.0,30535.0,95371.0,30931.0"
"98.0,20.0,243000.0,39721.0,95371.0,30931.0"
"101.0,36.0,1147000.0,96254.0,111781.0,36253.0"
"90.0,36.0,1147000.0,88684.0,149041.0,48337.0"
"165.0,105.0,1147000.0,223032.0,149041.0,48337.0"
"282.0,260.0,1147000.0,531272.0,165594.0,53706.0"
"136.0,54.0,1147000.0,136714.0,165594.0,53706.0"
"135.0,54.0,1147000.0,136025.0,165594.0,53706.0"
"221.0,54.0,1147000.0,195211.0,219040.0,71040.0"
"128.0,54.0,1147000.0,131208.0,103736.0,33644.0"
"143.0,54.0,1147000.0,141531.0,138314.0,44858.0"
"155.0,45.0,1147000.0,141603.0,138314.0,44858.0"
"160.0,45.0,1147000.0,145044.0,138314.0,44858.0"
"175.0,0.0,1147000.0,120435.0,65280.0,17280.0"
"150.0,70.0,1147000.0,174216.0,76752.0,2952.0"
"90.0,36.0,1147000.0,88684.0,1850.0,600.0"
"150.0,0.0,1147000.0,103230.0,1850.0,600.0"
"150.0,0.0,1147000.0,103230.0,2960.0,960.0"
"149.0,70.0,1147000.0,160214.0,2960.0,960.0"
"90.0,36.0,1147000.0,88684.0,2960.0,960.0"
"90.0,36.0,1147000.0,88684.0,3145.0,1020.0"
"71.0,22.0,1147000.0,62873.0,3145.0,1020.0"
"61.0,22.0,1147000.0,55991.0,5180.0,1680.0"
"69.0,22.0,1147000.0,61497.0,7400.0,2400.0"
"99.0,22.0,1147000.0,82143.0,7400.0,2400.0"
"94.0,36.0,1147000.0,91436.0,7400.0,2400.0"
"104.0,36.0,1147000.0,98318.0,19188.0,738.0"
"90.0,36.0,1147000.0,88684.0,4070.0,1320.0"
